Output_BisectDescription_HK1v8p_1


The bisect description for HK 1v 8p with initial box
[[0.125, 0.375], [100.0, 125.0], [75.0, 100.0], [12.5, 37.5], [150.0, 200.0], [1.25, 3.75], [0.0, 5.0], [0.0, 5.0]]
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [1.25, 2.5], [2.5, 3.75]]    Ians = 2.633921458381094
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [1.25, 2.5], [3.75, 5.0]]    Ians = 1.8838810784641693
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [2.5, 3.75], [0.0, 1.25]]    Ians = 0.9596256855648477
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [2.5, 3.75], [1.25, 2.5]]    Ians = 1.6576921877684787
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [3.75, 5.0], [0.0, 1.25]]    Ians = 0.9778486586739292
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [3.75, 5.0], [1.25, 2.5]]    Ians = 1.2113823395512098
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [2.5, 3.75], [2.5, 3.75]]    Ians = 2.934283980037734
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [2.5, 3.75], [3.75, 5.0]]    Ians = 2.93298435060713
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [3.75, 5.0], [2.5, 3.75]]    Ians = 2.6266675666663786
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [3.75, 5.0], [3.75, 5.0]]    Ians = 2.984446990277055
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [0.0, 1.25], [0.0, 1.25]]    Ians = 1.3426176461203392
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [0.0, 1.25], [1.25, 2.5]]    Ians = 1.1317651349279456
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [1.25, 2.5], [0.0, 1.25]]    Ians = 1.2028847186579803
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [1.25, 2.5], [1.25, 2.5]]    Ians = 2.566247226640971
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [1.25, 2.5], [2.5, 3.75]]    Ians = 1.4459918799436362
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [1.25, 2.5], [3.75, 5.0]]    Ians = 1.0205780686399661
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [2.5, 3.75], [0.0, 1.25]]    Ians = 1.091319173132629
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [2.5, 3.75], [1.25, 2.5]]    Ians = 2.4823438828865423
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [3.75, 5.0], [0.0, 1.25]]    Ians = 1.020796496846471
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [3.75, 5.0], [1.25, 2.5]]    Ians = 1.957501185575763
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [2.5, 3.75], [2.5, 3.75]]    Ians = 2.79751692118429
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [2.5, 3.75], [3.75, 5.0]]    Ians = 1.837478307740496
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [3.75, 5.0], [2.5, 3.75]]    Ians = 2.992279157629348
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [3.75, 5.0], [3.75, 5.0]]    Ians = 2.8506857398372327
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [0.0, 1.25], [0.0, 1.25]]    Ians = 1.3164253990025079
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [0.0, 1.25], [1.25, 2.5]]    Ians = 1.7300040137483628
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [1.25, 2.5], [0.0, 1.25]]    Ians = 1.0095924475084328
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5]]    Ians = 2.436043975150526
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [0.0, 1.25], [2.5, 3.75]]    Ians = 1.1607898213390868
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [0.0, 1.25], [3.75, 5.0]]    Ians = 1.0109041026460612
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [1.25, 2.5], [2.5, 3.75]]    Ians = 2.720829139618731
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [1.25, 2.5], [3.75, 5.0]]    Ians = 2.039418398543112
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [2.5, 3.75], [0.0, 1.25]]    Ians = 0.9912758213536951
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [2.5, 3.75], [1.25, 2.5]]    Ians = 1.6511874343454553
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [3.75, 5.0], [0.0, 1.25]]    Ians = 0.9528484983940787
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [3.75, 5.0], [1.25, 2.5]]    Ians = 1.2418063537095805
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [3.75, 5.0], [2.5, 3.75]]    Ians = 2.626459039569005
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [3.75, 5.0], [3.75, 5.0]]    Ians = 2.9945403016912584
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [2.5, 3.75], [0.0, 1.25], [0.0, 1.25]]    Ians = 1.3765228232147042
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [2.5, 3.75], [0.0, 1.25], [1.25, 2.5]]    Ians = 1.1730540284822015
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [2.5, 3.75], [1.25, 2.5], [0.0, 1.25]]    Ians = 1.1917952080814058
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [2.5, 3.75], [1.25, 2.5], [1.25, 2.5]]    Ians = 2.64908478698944
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [2.5, 3.75], [1.25, 2.5], [2.5, 3.75]]    Ians = 1.5879065135051338
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [2.5, 3.75], [1.25, 2.5], [3.75, 5.0]]    Ians = 1.0453591518197092
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [2.5, 3.75], [2.5, 3.75], [0.0, 1.25]]    Ians = 1.0016672104517303
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [2.5, 3.75], [2.5, 3.75], [1.25, 2.5]]    Ians = 2.4794340751661204
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [2.5, 3.75], [3.75, 5.0], [0.0, 1.25]]    Ians = 0.9436078392079814
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [2.5, 3.75], [3.75, 5.0], [1.25, 2.5]]    Ians = 1.9497783481509596
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [2.5, 3.75], [2.5, 3.75], [2.5, 3.75]]    Ians = 2.8772140625427793
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [2.5, 3.75], [2.5, 3.75], [3.75, 5.0]]    Ians = 2.058560934646773
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [2.5, 3.75], [3.75, 5.0], [2.5, 3.75]]    Ians = 2.9758224986339794
[[0.125, 0.25], [100.0, 112.5], [75.0, 87.5], [25.0, 37.5], [175.0, 200.0], [2.5, 3.75], [3.75, 5.0], [3.75, 5.0]]    Ians = 2.918224451571498
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [1.25, 2.5], [0.0, 1.25], [0.0, 1.25]]    Ians = 1.1539958955710528
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [1.25, 2.5], [0.0, 1.25], [1.25, 2.5]]    Ians = 1.8177430052892511
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [1.25, 2.5], [1.25, 2.5], [0.0, 1.25]]    Ians = 1.0183725478753742
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5]]    Ians = 1.6805202821234178
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [1.25, 2.5], [0.0, 1.25], [2.5, 3.75]]    Ians = 1.4066876012811456
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [1.25, 2.5], [0.0, 1.25], [3.75, 5.0]]    Ians = 1.0947700085081997
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [1.25, 2.5], [1.25, 2.5], [2.5, 3.75]]    Ians = 2.8457868045063526
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [1.25, 2.5], [1.25, 2.5], [3.75, 5.0]]    Ians = 2.5692783757903506
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [1.25, 2.5], [2.5, 3.75], [2.5, 3.75]]    Ians = 2.358803174164838
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [1.25, 2.5], [2.5, 3.75], [3.75, 5.0]]    Ians = 2.9771888919149876
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [1.25, 2.5], [3.75, 5.0], [2.5, 3.75]]    Ians = 1.716816401583635
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [1.25, 2.5], [3.75, 5.0], [3.75, 5.0]]    Ians = 2.757750526115613
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [2.5, 3.75], [0.0, 1.25], [0.0, 1.25]]    Ians = 1.2137113822223686
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [2.5, 3.75], [0.0, 1.25], [1.25, 2.5]]    Ians = 1.407456267039194
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [2.5, 3.75], [1.25, 2.5], [0.0, 1.25]]    Ians = 1.0318787802746474
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [2.5, 3.75], [1.25, 2.5], [1.25, 2.5]]    Ians = 2.364931587412296
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [2.5, 3.75], [1.25, 2.5], [2.5, 3.75]]    Ians = 2.2318843151939807
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [2.5, 3.75], [1.25, 2.5], [3.75, 5.0]]    Ians = 1.3612907904684173
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [2.5, 3.75], [2.5, 3.75], [0.0, 1.25]]    Ians = 0.9889696994649204
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [2.5, 3.75], [2.5, 3.75], [1.25, 2.5]]    Ians = 1.6489847090251775
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [2.5, 3.75], [3.75, 5.0], [0.0, 1.25]]    Ians = 0.9473072868354964
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [2.5, 3.75], [3.75, 5.0], [1.25, 2.5]]    Ians = 1.2097291341148466
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [2.5, 3.75], [2.5, 3.75], [2.5, 3.75]]    Ians = 2.940598335719525
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [2.5, 3.75], [2.5, 3.75], [3.75, 5.0]]    Ians = 2.7409872948785514
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [2.5, 3.75], [3.75, 5.0], [2.5, 3.75]]    Ians = 2.681370815760842
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [150.0, 175.0], [2.5, 3.75], [3.75, 5.0], [3.75, 5.0]]    Ians = 2.990495898340967
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [1.25, 2.5], [0.0, 1.25], [0.0, 1.25]]    Ians = 1.1454119027958585
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [1.25, 2.5], [0.0, 1.25], [1.25, 2.5]]    Ians = 1.8727802178207127
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [1.25, 2.5], [1.25, 2.5], [0.0, 1.25]]    Ians = 1.0000230365210265
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5]]    Ians = 1.6734901884726263
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [1.25, 2.5], [0.0, 1.25], [2.5, 3.75]]    Ians = 1.4771456371955585
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [1.25, 2.5], [0.0, 1.25], [3.75, 5.0]]    Ians = 1.1295465021527875
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [1.25, 2.5], [1.25, 2.5], [2.5, 3.75]]    Ians = 2.8631439543052846
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [1.25, 2.5], [1.25, 2.5], [3.75, 5.0]]    Ians = 2.669732151038738
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [1.25, 2.5], [2.5, 3.75], [0.0, 1.25]]    Ians = 1.020418066725175
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [1.25, 2.5], [2.5, 3.75], [1.25, 2.5]]    Ians = 1.1091519267923813
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [1.25, 2.5], [2.5, 3.75], [2.5, 3.75]]    Ians = 2.349690524726701
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [1.25, 2.5], [2.5, 3.75], [3.75, 5.0]]    Ians = 2.9628302535067963
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [1.25, 2.5], [3.75, 5.0], [2.5, 3.75]]    Ians = 1.697939569080645
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [1.25, 2.5], [3.75, 5.0], [3.75, 5.0]]    Ians = 2.782932990556586
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [2.5, 3.75], [0.0, 1.25], [0.0, 1.25]]    Ians = 1.2324958371196368
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [2.5, 3.75], [0.0, 1.25], [1.25, 2.5]]    Ians = 1.4783727110470042
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [2.5, 3.75], [1.25, 2.5], [0.0, 1.25]]    Ians = 1.0159223273594489
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [2.5, 3.75], [1.25, 2.5], [1.25, 2.5]]    Ians = 2.3916952261735442
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [2.5, 3.75], [1.25, 2.5], [2.5, 3.75]]    Ians = 2.3716170781848986
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [2.5, 3.75], [1.25, 2.5], [3.75, 5.0]]    Ians = 1.491557227647673
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [2.5, 3.75], [2.5, 3.75], [0.0, 1.25]]    Ians = 1.0033167722832452
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [2.5, 3.75], [2.5, 3.75], [1.25, 2.5]]    Ians = 1.6559565931874884
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [2.5, 3.75], [3.75, 5.0], [0.0, 1.25]]    Ians = 0.9958266942215003
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [2.5, 3.75], [3.75, 5.0], [1.25, 2.5]]    Ians = 1.215122182851696
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [2.5, 3.75], [2.5, 3.75], [2.5, 3.75]]    Ians = 2.9517650198690033
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [2.5, 3.75], [2.5, 3.75], [3.75, 5.0]]    Ians = 2.8359044415238173
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [2.5, 3.75], [3.75, 5.0], [2.5, 3.75]]    Ians = 2.663907495594354
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [12.5, 25.0], [175.0, 200.0], [2.5, 3.75], [3.75, 5.0], [3.75, 5.0]]    Ians = 3.0041633472557776
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [0.0, 1.25], [0.0, 1.25]]    Ians = 1.2719108173723295
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [0.0, 1.25], [1.25, 2.5]]    Ians = 1.724918584451106
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [1.25, 2.5], [0.0, 1.25]]    Ians = 1.0065096956979551
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5]]    Ians = 2.289086993980445
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [0.0, 1.25], [2.5, 3.75]]    Ians = 1.1668062111855864
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [0.0, 1.25], [3.75, 5.0]]    Ians = 1.0116576729244577
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [1.25, 2.5], [2.5, 3.75]]    Ians = 2.7324934876022073
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [1.25, 2.5], [3.75, 5.0]]    Ians = 2.0643541814434165
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [2.5, 3.75], [0.0, 1.25]]    Ians = 1.0236092975851487
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [2.5, 3.75], [1.25, 2.5]]    Ians = 1.4885361687322225
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [2.5, 3.75], [2.5, 3.75]]    Ians = 2.8709706521275122
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [2.5, 3.75], [3.75, 5.0]]    Ians = 2.977278887620343
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [3.75, 5.0], [2.5, 3.75]]    Ians = 2.462571060928456
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [1.25, 2.5], [3.75, 5.0], [3.75, 5.0]]    Ians = 3.0044931197273406
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [0.0, 1.25], [0.0, 1.25]]    Ians = 1.330578350172358
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [0.0, 1.25], [1.25, 2.5]]    Ians = 1.1830381522882578
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [1.25, 2.5], [0.0, 1.25]]    Ians = 1.1299952785813927
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [1.25, 2.5], [1.25, 2.5]]    Ians = 2.607496283707415
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [1.25, 2.5], [2.5, 3.75]]    Ians = 1.6151444884421757
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [1.25, 2.5], [3.75, 5.0]]    Ians = 1.0505440970618298
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [2.5, 3.75], [0.0, 1.25]]    Ians = 1.0293520138919123
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [2.5, 3.75], [1.25, 2.5]]    Ians = 2.3144896697425126
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [3.75, 5.0], [0.0, 1.25]]    Ians = 1.0096332366218248
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [3.75, 5.0], [1.25, 2.5]]    Ians = 1.7836045487196117
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [2.5, 3.75], [2.5, 3.75]]    Ians = 2.893905049725628
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [150.0, 175.0], [2.5, 3.75], [2.5, 3.75], [3.75, 5.0]]    Ians = 2.0886506684674098
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [0.0, 1.25], [0.0, 1.25]]    Ians = 1.284084347754289
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [0.0, 1.25], [1.25, 2.5]]    Ians = 1.7950790720785093
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [1.25, 2.5], [0.0, 1.25]]    Ians = 0.9845286805799033
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [1.25, 2.5], [1.25, 2.5]]    Ians = 2.2942905401209335
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [0.0, 1.25], [2.5, 3.75]]    Ians = 1.2200014806339037
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [0.0, 1.25], [3.75, 5.0]]    Ians = 1.0271433945001351
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [1.25, 2.5], [2.5, 3.75]]    Ians = 2.8065810530246034
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [1.25, 2.5], [3.75, 5.0]]    Ians = 2.218581857343125
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [2.5, 3.75], [0.0, 1.25]]    Ians = 0.9883730199119843
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [2.5, 3.75], [1.25, 2.5]]    Ians = 1.526432046470853
[[0.125, 0.25], [100.0, 112.5], [87.5, 100.0], [25.0, 37.5], [175.0, 200.0], [1.25, 2.5], [3.75, 5.0], [0.0, 1.25]]    Ians = 1.0218797470287007
